q1,q2,q3,q4,q5,q6
0.0023132,-0.048,-0.015304,-0.29692,1.9377,0.45119
0.0022167,-0.047984,-0.015503,-0.29425,1.9538,0.45528
0.0021169,-0.047968,-0.015701,-0.29154,1.9698,0.45935
0.002014,-0.047952,-0.015897,-0.28878,1.9858,0.46343
0.0019079,-0.047936,-0.016091,-0.28598,2.0018,0.46749
0.0019079,-0.047936,-0.016091,-0.28598,2.0018,0.46749
0.0018195,-0.047923,-0.016246,-0.28368,2.0148,0.47079
0.0017291,-0.04791,-0.016401,-0.28136,2.0278,0.47408
0.0016367,-0.047896,-0.016554,-0.27901,2.0407,0.47737
0.0015423,-0.047883,-0.016706,-0.27663,2.0537,0.48065
0.0014459,-0.04787,-0.016856,-0.27423,2.0667,0.48393
0.0013475,-0.047856,-0.017005,-0.27179,2.0796,0.4872
0.0012472,-0.047843,-0.017153,-0.26933,2.0926,0.49047
0.001145,-0.04783,-0.017299,-0.26684,2.1056,0.49374
0.0010409,-0.047817,-0.017444,-0.26432,2.1185,0.497
0.00093485,-0.047803,-0.017587,-0.26177,2.1315,0.50025
0.00082699,-0.04779,-0.017729,-0.2592,2.1444,0.5035
0.00071729,-0.047777,-0.017869,-0.25659,2.1574,0.50674
0.00060578,-0.047763,-0.018008,-0.25396,2.1703,0.50998
0.00049247,-0.04775,-0.018145,-0.2513,2.1833,0.51321
0.00037737,-0.047737,-0.018281,-0.24861,2.1962,0.51644
0.00026055,-0.047724,-0.018415,-0.24589,2.2092,0.51965
0.000142,-0.04771,-0.018547,-0.24314,2.2221,0.52287
2.1741e-05,-0.047697,-0.018678,-0.24036,2.235,0.52607
-0.0001002,-0.047684,-0.018806,-0.23756,2.248,0.52927
-0.00022379,-0.047671,-0.018934,-0.23473,2.2609,0.53247
-0.00034904,-0.047657,-0.019059,-0.23186,2.2739,0.53565
-0.00047585,-0.047644,-0.019183,-0.22897,2.2868,0.53883
-0.00060427,-0.047631,-0.019305,-0.22605,2.2997,0.54201
-0.00073424,-0.047618,-0.019425,-0.2231,2.3127,0.54517
-0.00086575,-0.047604,-0.019543,-0.22012,2.3256,0.54833
-0.00099876,-0.047591,-0.01966,-0.21711,2.3385,0.55148
-0.0011333,-0.047578,-0.019775,-0.21408,2.3514,0.55462
-0.0012692,-0.047564,-0.019887,-0.21101,2.3644,0.55776
-0.0014066,-0.047551,-0.019998,-0.20792,2.3773,0.56088
-0.0015454,-0.047538,-0.020107,-0.20479,2.3902,0.564
-0.0016856,-0.047525,-0.020214,-0.20164,2.4031,0.56711
-0.0018271,-0.047512,-0.020319,-0.19845,2.416,0.57021
-0.0019699,-0.047498,-0.020423,-0.19524,2.429,0.5733
-0.002114,-0.047485,-0.020524,-0.19199,2.4419,0.57639
-0.0022595,-0.047472,-0.020623,-0.18872,2.4548,0.57946
-0.0024061,-0.047459,-0.02072,-0.18542,2.4677,0.58253
-0.002554,-0.047445,-0.020815,-0.18209,2.4806,0.58559
-0.002703,-0.047432,-0.020909,-0.17872,2.4935,0.58863
-0.0028532,-0.047419,-0.021,-0.17533,2.5064,0.59167
-0.0030046,-0.047406,-0.021089,-0.17191,2.5193,0.5947
-0.003157,-0.047392,-0.021176,-0.16846,2.5322,0.59772
-0.0033105,-0.047379,-0.021261,-0.16498,2.5451,0.60073
-0.0034651,-0.047366,-0.021343,-0.16146,2.558,0.60373
-0.0036207,-0.047353,-0.021424,-0.15792,2.5709,0.60672
-0.0037773,-0.047339,-0.021502,-0.15435,2.5838,0.60969
-0.0039348,-0.047326,-0.021579,-0.15075,2.5967,0.61266
-0.0040932,-0.047313,-0.021653,-0.14711,2.6095,0.61562
-0.0042526,-0.0473,-0.021725,-0.14345,2.6224,0.61857
-0.0044128,-0.047287,-0.021795,-0.13976,2.6353,0.6215
-0.0045739,-0.047273,-0.021863,-0.13603,2.6482,0.62443
-0.0045739,-0.047273,-0.021863,-0.13603,2.6482,0.62443
-0.0047465,-0.047259,-0.021932,-0.13203,2.6619,0.62753
-0.0049199,-0.047245,-0.021999,-0.12799,2.6756,0.63062
-0.0050942,-0.04723,-0.022064,-0.12392,2.6894,0.6337
-0.0052694,-0.047216,-0.022126,-0.11981,2.7031,0.63676
-0.0054453,-0.047202,-0.022186,-0.11567,2.7168,0.63981
-0.0056219,-0.047187,-0.022243,-0.11149,2.7305,0.64284
-0.0057992,-0.047173,-0.022297,-0.10727,2.7442,0.64586
-0.0059772,-0.047159,-0.022349,-0.10302,2.7579,0.64887
-0.0061558,-0.047144,-0.022398,-0.09874,2.7716,0.65186
-0.006335,-0.04713,-0.022445,-0.09442,2.7853,0.65484
-0.0065148,-0.047116,-0.022489,-0.090064,2.799,0.65781
-0.0066951,-0.047101,-0.02253,-0.085673,2.8127,0.66075
-0.0068758,-0.047087,-0.022569,-0.081246,2.8264,0.66369
-0.0070569,-0.047073,-0.022606,-0.076783,2.8401,0.66661
-0.0072385,-0.047058,-0.02264,-0.072285,2.8538,0.66951
-0.0074205,-0.047044,-0.022671,-0.06775,2.8675,0.6724
-0.0076027,-0.04703,-0.022699,-0.063179,2.8812,0.67527
-0.0077853,-0.047015,-0.022725,-0.058572,2.8949,0.67812
-0.0079681,-0.047001,-0.022748,-0.053929,2.9086,0.68096
-0.0081511,-0.046987,-0.022769,-0.049249,2.9222,0.68379
-0.0083342,-0.046972,-0.022787,-0.044533,2.9359,0.6866
-0.0085176,-0.046958,-0.022802,-0.03978,2.9496,0.68939
-0.008701,-0.046943,-0.022815,-0.034991,2.9633,0.69216
-0.0088845,-0.046929,-0.022825,-0.030165,2.9769,0.69492
-0.009068,-0.046915,-0.022833,-0.025301,2.9906,0.69766
-0.0092515,-0.0469,-0.022838,-0.020401,3.0042,0.70038
-0.0094349,-0.046886,-0.02284,-0.015463,3.0179,0.70309
-0.0096183,-0.046872,-0.02284,-0.010489,3.0316,0.70578
-0.0098015,-0.046857,-0.022837,-0.0054764,3.0452,0.70845
-0.0099846,-0.046843,-0.022831,-0.00042666,3.0589,0.7111
-0.010167,-0.046829,-0.022823,-0.0046232,-3.0477,-0.70798
-0.01035,-0.046814,-0.022812,-0.0096217,-3.0343,-0.70432
-0.010532,-0.0468,-0.022799,-0.014569,-3.0209,-0.70066
-0.010715,-0.046786,-0.022783,-0.019465,-3.0074,-0.69698
-0.010896,-0.046771,-0.022765,-0.02431,-2.994,-0.69329
-0.011078,-0.046757,-0.022744,-0.029105,-2.9805,-0.6896
-0.011259,-0.046743,-0.02272,-0.033849,-2.9671,-0.68589
-0.011439,-0.046728,-0.022694,-0.038543,-2.9536,-0.68218
-0.011619,-0.046714,-0.022665,-0.043188,-2.9401,-0.67847
-0.011798,-0.046699,-0.022634,-0.047784,-2.9267,-0.67474
-0.011977,-0.046685,-0.0226,-0.05233,-2.9132,-0.67101
-0.012156,-0.046671,-0.022563,-0.056828,-2.8997,-0.66727
-0.012333,-0.046656,-0.022525,-0.061277,-2.8862,-0.66352
-0.01251,-0.046642,-0.022483,-0.065678,-2.8727,-0.65977
-0.012686,-0.046628,-0.022439,-0.07003,-2.8592,-0.65601
-0.012862,-0.046613,-0.022393,-0.074336,-2.8457,-0.65224
-0.013037,-0.046599,-0.022344,-0.078593,-2.8321,-0.64847
-0.013211,-0.046584,-0.022293,-0.082803,-2.8186,-0.64469
-0.013384,-0.04657,-0.022239,-0.086967,-2.8051,-0.6409
-0.013556,-0.046556,-0.022183,-0.091083,-2.7915,-0.63711
-0.013556,-0.046556,-0.022183,-0.091083,-2.7915,-0.63711
-0.013689,-0.046544,-0.022138,-0.094249,-2.781,-0.63416
-0.013822,-0.046533,-0.022091,-0.097387,-2.7705,-0.63121
-0.013954,-0.046522,-0.022043,-0.1005,-2.7599,-0.62825
-0.014085,-0.046511,-0.021993,-0.10358,-2.7494,-0.62529
-0.014216,-0.046499,-0.021942,-0.10663,-2.7389,-0.62232
-0.014346,-0.046488,-0.021889,-0.10966,-2.7283,-0.61936
-0.014476,-0.046477,-0.021835,-0.11266,-2.7178,-0.61639
-0.014605,-0.046465,-0.02178,-0.11563,-2.7072,-0.61341
-0.014733,-0.046454,-0.021723,-0.11858,-2.6967,-0.61044
-0.014861,-0.046443,-0.021665,-0.1215,-2.6861,-0.60746
-0.014987,-0.046432,-0.021606,-0.12439,-2.6756,-0.60448
-0.015114,-0.04642,-0.021545,-0.12725,-2.665,-0.6015
-0.015239,-0.046409,-0.021483,-0.13009,-2.6544,-0.59852
-0.015364,-0.046398,-0.021419,-0.1329,-2.6439,-0.59554
-0.015487,-0.046386,-0.021354,-0.13568,-2.6333,-0.59255
-0.015611,-0.046375,-0.021288,-0.13844,-2.6227,-0.58956
-0.015733,-0.046364,-0.02122,-0.14117,-2.6122,-0.58657
-0.015854,-0.046353,-0.021151,-0.14388,-2.6016,-0.58358
-0.015975,-0.046341,-0.021081,-0.14655,-2.591,-0.58058
-0.016095,-0.04633,-0.021009,-0.14921,-2.5804,-0.57759
-0.016214,-0.046319,-0.020937,-0.15183,-2.5698,-0.57459
-0.016332,-0.046307,-0.020862,-0.15443,-2.5592,-0.5716
-0.016449,-0.046296,-0.020787,-0.15701,-2.5486,-0.5686
-0.016565,-0.046285,-0.02071,-0.15956,-2.538,-0.5656
-0.016681,-0.046273,-0.020633,-0.16208,-2.5274,-0.5626
-0.016795,-0.046262,-0.020553,-0.16458,-2.5168,-0.5596
-0.016909,-0.046251,-0.020473,-0.16705,-2.5062,-0.55659
-0.017022,-0.046239,-0.020391,-0.1695,-2.4956,-0.55359
-0.017133,-0.046228,-0.020309,-0.17192,-2.485,-0.55059
-0.017244,-0.046217,-0.020225,-0.17432,-2.4744,-0.54759
-0.017354,-0.046205,-0.02014,-0.17669,-2.4637,-0.54458
-0.017463,-0.046194,-0.020053,-0.17904,-2.4531,-0.54158
-0.01757,-0.046183,-0.019966,-0.18136,-2.4425,-0.53857
-0.017677,-0.046171,-0.019877,-0.18366,-2.4319,-0.53557
-0.017783,-0.04616,-0.019787,-0.18594,-2.4212,-0.53257
-0.017887,-0.046149,-0.019696,-0.18818,-2.4106,-0.52956
-0.017991,-0.046137,-0.019604,-0.19041,-2.4,-0.52656
-0.018094,-0.046126,-0.019511,-0.19261,-2.3893,-0.52356
-0.018195,-0.046115,-0.019417,-0.19479,-2.3787,-0.52055
-0.018295,-0.046103,-0.019322,-0.19694,-2.368,-0.51755
-0.018395,-0.046092,-0.019226,-0.19906,-2.3574,-0.51454
-0.018493,-0.046081,-0.019128,-0.20117,-2.3467,-0.51155
-0.01859,-0.046069,-0.01903,-0.20325,-2.3361,-0.50855
-0.018686,-0.046058,-0.01893,-0.20531,-2.3254,-0.50555
-0.018781,-0.046047,-0.01883,-0.20734,-2.3148,-0.50255
-0.018874,-0.046035,-0.018728,-0.20935,-2.3041,-0.49955
-0.018967,-0.046024,-0.018626,-0.21134,-2.2934,-0.49656
-0.019058,-0.046013,-0.018523,-0.2133,-2.2828,-0.49356
-0.019148,-0.046001,-0.018418,-0.21524,-2.2721,-0.49057
-0.019237,-0.04599,-0.018313,-0.21715,-2.2614,-0.48757
-0.019237,-0.04599,-0.018313,-0.21715,-2.2614,-0.48757
-0.019324,-0.045978,-0.018207,-0.21904,-2.2508,-0.48458
-0.019411,-0.045967,-0.0181,-0.2209,-2.2401,-0.48159
-0.019496,-0.045955,-0.017992,-0.22274,-2.2295,-0.4786
-0.019579,-0.045944,-0.017883,-0.22456,-2.2188,-0.47561
-0.019662,-0.045932,-0.017773,-0.22636,-2.2081,-0.47263
-0.019743,-0.045921,-0.017663,-0.22813,-2.1975,-0.46965
-0.019823,-0.045909,-0.017552,-0.22988,-2.1868,-0.46666
-0.019902,-0.045898,-0.017439,-0.2316,-2.1761,-0.46368
-0.01998,-0.045887,-0.017326,-0.23331,-2.1654,-0.46071
-0.020056,-0.045875,-0.017213,-0.23499,-2.1548,-0.45773
-0.020131,-0.045863,-0.017098,-0.23665,-2.1441,-0.45476
-0.020205,-0.045852,-0.016983,-0.23829,-2.1334,-0.45178
-0.020277,-0.04584,-0.016866,-0.23991,-2.1227,-0.44882
-0.020348,-0.045829,-0.01675,-0.2415,-2.112,-0.44585
-0.020418,-0.045817,-0.016632,-0.24307,-2.1013,-0.44289
-0.020486,-0.045806,-0.016514,-0.24462,-2.0906,-0.43993
-0.020553,-0.045794,-0.016395,-0.24615,-2.0799,-0.43697
-0.020619,-0.045783,-0.016275,-0.24766,-2.0693,-0.43402
-0.020683,-0.045771,-0.016155,-0.24915,-2.0586,-0.43106
-0.020746,-0.04576,-0.016034,-0.25061,-2.0479,-0.42812
-0.020808,-0.045748,-0.015912,-0.25205,-2.0371,-0.42517
-0.020868,-0.045737,-0.01579,-0.25348,-2.0264,-0.42223
-0.020927,-0.045725,-0.015667,-0.25488,-2.0157,-0.41929
-0.020985,-0.045714,-0.015543,-0.25626,-2.005,-0.41636
-0.021041,-0.045702,-0.015419,-0.25762,-1.9943,-0.41342
-0.021096,-0.045691,-0.015295,-0.25895,-1.9836,-0.4105
-0.021149,-0.045679,-0.01517,-0.26027,-1.9729,-0.40757
-0.021201,-0.045667,-0.015044,-0.26157,-1.9622,-0.40465
-0.021252,-0.045656,-0.014918,-0.26284,-1.9514,-0.40174
-0.021301,-0.045644,-0.014791,-0.2641,-1.9407,-0.39882
-0.021348,-0.045633,-0.014664,-0.26533,-1.93,-0.39591
-0.021395,-0.045621,-0.014536,-0.26655,-1.9192,-0.39301
-0.02144,-0.04561,-0.014408,-0.26774,-1.9085,-0.39011
-0.021483,-0.045598,-0.01428,-0.26892,-1.8978,-0.38721
-0.021525,-0.045586,-0.014151,-0.27007,-1.887,-0.38432
-0.021565,-0.045575,-0.014021,-0.27121,-1.8763,-0.38143
-0.021605,-0.045563,-0.013892,-0.27232,-1.8656,-0.37855
-0.021642,-0.045552,-0.013762,-0.27341,-1.8548,-0.37567
-0.021679,-0.04554,-0.013631,-0.27449,-1.8441,-0.3728
-0.021713,-0.045529,-0.0135,-0.27554,-1.8333,-0.36993
-0.021747,-0.045517,-0.013369,-0.27658,-1.8226,-0.36707
-0.021778,-0.045505,-0.013238,-0.2776,-1.8118,-0.36421
-0.021809,-0.045494,-0.013106,-0.27859,-1.8011,-0.36135
-0.021838,-0.045482,-0.012974,-0.27957,-1.7903,-0.3585
-0.021865,-0.045471,-0.012842,-0.28053,-1.7796,-0.35566
-0.021891,-0.045459,-0.01271,-0.28147,-1.7688,-0.35282
-0.021916,-0.045447,-0.012577,-0.28239,-1.758,-0.34999
-0.021939,-0.045436,-0.012444,-0.28329,-1.7473,-0.34716
-0.02196,-0.045424,-0.012311,-0.28418,-1.7365,-0.34434
-0.021981,-0.045413,-0.012178,-0.28504,-1.7257,-0.34152
-0.021981,-0.045413,-0.012178,-0.28504,-1.7257,-0.34152
-0.021999,-0.045401,-0.012042,-0.2859,-1.7148,-0.33866
-0.022017,-0.045389,-0.011906,-0.28675,-1.7038,-0.33582
-0.022033,-0.045377,-0.01177,-0.28757,-1.6929,-0.33297
-0.022047,-0.045366,-0.011634,-0.28838,-1.6819,-0.33014
-0.02206,-0.045354,-0.011498,-0.28916,-1.671,-0.32731
-0.022071,-0.045342,-0.011362,-0.28993,-1.66,-0.32449
-0.022081,-0.04533,-0.011226,-0.29068,-1.6491,-0.32167
-0.022089,-0.045319,-0.011089,-0.29141,-1.6381,-0.31886
-0.022096,-0.045307,-0.010953,-0.29213,-1.6271,-0.31605
-0.022101,-0.045295,-0.010817,-0.29282,-1.6162,-0.31325
-0.022105,-0.045283,-0.01068,-0.2935,-1.6052,-0.31046
-0.022107,-0.045271,-0.010544,-0.29416,-1.5942,-0.30768
-0.022108,-0.04526,-0.010408,-0.2948,-1.5833,-0.30489
-0.022107,-0.045248,-0.010272,-0.29542,-1.5723,-0.30212
-0.022105,-0.045236,-0.010136,-0.29602,-1.5613,-0.29936
-0.022101,-0.045224,-0.0099995,-0.29661,-1.5503,-0.2966
-0.022095,-0.045213,-0.0098635,-0.29718,-1.5393,-0.29384
-0.022088,-0.045201,-0.0097277,-0.29773,-1.5284,-0.2911
-0.02208,-0.045189,-0.009592,-0.29827,-1.5174,-0.28836
-0.02207,-0.045177,-0.0094564,-0.29878,-1.5064,-0.28563
-0.022058,-0.045165,-0.0093211,-0.29928,-1.4954,-0.2829
-0.022045,-0.045154,-0.0091859,-0.29976,-1.4844,-0.28019
-0.022031,-0.045142,-0.0090509,-0.30023,-1.4734,-0.27748
-0.022015,-0.04513,-0.0089162,-0.30068,-1.4624,-0.27477
-0.021997,-0.045118,-0.0087817,-0.30111,-1.4514,-0.27208
-0.021978,-0.045106,-0.0086474,-0.30152,-1.4404,-0.26939
-0.021958,-0.045094,-0.0085134,-0.30192,-1.4294,-0.26671
-0.021936,-0.045083,-0.0083797,-0.3023,-1.4184,-0.26403
-0.021912,-0.045071,-0.0082464,-0.30265,-1.4074,-0.26136
-0.021887,-0.045059,-0.0081133,-0.30301,-1.3964,-0.25871
-0.021861,-0.045047,-0.0079806,-0.30334,-1.3854,-0.25606
-0.021833,-0.045035,-0.0078482,-0.30366,-1.3744,-0.25342
-0.021804,-0.045023,-0.0077162,-0.30396,-1.3634,-0.25078
-0.021773,-0.045012,-0.0075846,-0.30424,-1.3524,-0.24815
-0.02174,-0.045,-0.0074533,-0.30451,-1.3414,-0.24554
-0.021707,-0.044988,-0.0073225,-0.30476,-1.3303,-0.24292
-0.021672,-0.044976,-0.0071922,-0.30499,-1.3193,-0.24032
-0.021635,-0.044964,-0.0070623,-0.30521,-1.3083,-0.23773
-0.021597,-0.044952,-0.0069328,-0.30541,-1.2973,-0.23514
-0.021557,-0.04494,-0.0068038,-0.3056,-1.2863,-0.23256
-0.021516,-0.044928,-0.0066754,-0.30578,-1.2752,-0.22999
-0.021474,-0.044917,-0.0065474,-0.30593,-1.2642,-0.22743
-0.02143,-0.044905,-0.00642,-0.30607,-1.2532,-0.22487
-0.021385,-0.044893,-0.0062931,-0.30618,-1.2421,-0.22231
-0.021339,-0.044881,-0.0061668,-0.30631,-1.2311,-0.21979
-0.021291,-0.044869,-0.006041,-0.30641,-1.2201,-0.21726
-0.021241,-0.044857,-0.0059159,-0.30649,-1.209,-0.21474
-0.021191,-0.044845,-0.0057913,-0.30656,-1.198,-0.21223
-0.021139,-0.044833,-0.0056674,-0.30662,-1.187,-0.20973
-0.021085,-0.044821,-0.0055441,-0.30665,-1.1759,-0.20723
-0.021085,-0.044821,-0.0055441,-0.30665,-1.1759,-0.20723
-0.02103,-0.04481,-0.0054201,-0.30669,-1.1648,-0.20473
-0.020973,-0.044798,-0.0052968,-0.30671,-1.1536,-0.20223
-0.020915,-0.044786,-0.0051742,-0.3067,-1.1424,-0.19974
-0.020856,-0.044774,-0.0050523,-0.3067,-1.1313,-0.19727
-0.020795,-0.044762,-0.0049311,-0.30668,-1.1201,-0.1948
-0.020733,-0.04475,-0.0048106,-0.30664,-1.1089,-0.19234
-0.020669,-0.044738,-0.0046909,-0.30659,-1.0977,-0.18989
-0.020582,-0.044654,-0.0045835,-0.30158,-1.0869,-0.18443
-0.020539,-0.044714,-0.0044539,-0.30644,-1.0754,-0.18501
-0.020471,-0.044702,-0.0043365,-0.30634,-1.0642,-0.18259
-0.020402,-0.04469,-0.00422,-0.30623,-1.053,-0.18018
-0.020332,-0.044678,-0.0041043,-0.30611,-1.0419,-0.17777
-0.020261,-0.044667,-0.0039894,-0.30598,-1.0307,-0.17538
-0.020189,-0.044655,-0.0038754,-0.30582,-1.0195,-0.17299
-0.020115,-0.044643,-0.0037622,-0.30567,-1.0083,-0.17061
-0.02004,-0.044631,-0.0036499,-0.30549,-0.99711,-0.16825
-0.019964,-0.044619,-0.0035385,-0.3053,-0.98592,-0.16589
-0.019886,-0.044607,-0.0034281,-0.3051,-0.97473,-0.16354
-0.019807,-0.044595,-0.0033185,-0.30489,-0.96354,-0.16121
-0.019728,-0.044583,-0.0032099,-0.30466,-0.95234,-0.15888
-0.019646,-0.044571,-0.0031022,-0.30442,-0.94115,-0.15656
-0.019564,-0.044559,-0.0029955,-0.30416,-0.92995,-0.15425
-0.019481,-0.044547,-0.0028897,-0.30389,-0.91875,-0.15195
-0.019396,-0.044535,-0.002785,-0.30362,-0.90755,-0.14966
-0.01931,-0.044523,-0.0026812,-0.30332,-0.89635,-0.14738
-0.019223,-0.044511,-0.0025784,-0.30302,-0.88514,-0.14511
-0.019135,-0.044499,-0.0024767,-0.30271,-0.87394,-0.14286
-0.019046,-0.044487,-0.002376,-0.30238,-0.86273,-0.14061
-0.018956,-0.044475,-0.0022764,-0.30204,-0.85152,-0.13837
-0.018865,-0.044463,-0.0021778,-0.30169,-0.84031,-0.13614
-0.018772,-0.044451,-0.0020802,-0.30133,-0.8291,-0.13392
-0.018679,-0.044439,-0.0019838,-0.30095,-0.81789,-0.13171
-0.018584,-0.044427,-0.0018884,-0.30056,-0.80667,-0.12951
-0.018489,-0.044415,-0.0017942,-0.30017,-0.79546,-0.12732
-0.018392,-0.044403,-0.0017011,-0.29976,-0.78424,-0.12515
-0.018295,-0.044391,-0.0016091,-0.29933,-0.77302,-0.12298
-0.018196,-0.044379,-0.0015182,-0.2989,-0.7618,-0.12082
-0.018097,-0.044367,-0.0014285,-0.29846,-0.75058,-0.11867
-0.017996,-0.044355,-0.0013399,-0.298,-0.73935,-0.11654
-0.017895,-0.044343,-0.0012525,-0.29753,-0.72813,-0.11441
-0.017792,-0.044331,-0.0011663,-0.29706,-0.7169,-0.11229
-0.017689,-0.044319,-0.0010813,-0.29657,-0.70568,-0.11019
-0.017584,-0.044307,-0.00099747,-0.29607,-0.69445,-0.10809
-0.017479,-0.044295,-0.00091487,-0.29555,-0.68322,-0.10601
-0.017373,-0.044283,-0.00083346,-0.29504,-0.67199,-0.10393
-0.017266,-0.044271,-0.0007533,-0.2945,-0.66075,-0.10187
-0.017158,-0.044259,-0.00067436,-0.29397,-0.64952,-0.099817
-0.01705,-0.044247,-0.00059668,-0.29342,-0.63828,-0.097775
-0.01694,-0.044234,-0.00052025,-0.29285,-0.62704,-0.095743
-0.01683,-0.044222,-0.00044508,-0.29228,-0.61581,-0.093722
-0.01683,-0.044222,-0.00044508,-0.29228,-0.61581,-0.093722
-0.016777,-0.044217,-0.00040961,-0.29202,-0.61044,-0.092767
-0.016724,-0.044211,-0.00037442,-0.29177,-0.60508,-0.091815
-0.016671,-0.044206,-0.00033952,-0.29151,-0.59971,-0.090866
-0.016617,-0.0442,-0.00030491,-0.29124,-0.59435,-0.089919
-0.016564,-0.044195,-0.0002706,-0.29098,-0.58899,-0.088974
-0.01651,-0.044189,-0.00023658,-0.29071,-0.58362,-0.088032
-0.016456,-0.044184,-0.00020286,-0.29044,-0.57826,-0.087092
-0.016402,-0.044178,-0.00016943,-0.29017,-0.57289,-0.086154
-0.016348,-0.044173,-0.0001363,-0.2899,-0.56753,-0.085219
-0.016293,-0.044167,-0.00010347,-0.28962,-0.56216,-0.084286
-0.016238,-0.044162,-7.0934e-05,-0.28934,-0.55679,-0.083355
-0.016184,-0.044156,-3.872e-05,-0.28906,-0.55143,-0.082424
-0.016129,-0.044151,-6.7656e-06,-0.28878,-0.54606,-0.0815
-0.016074,-0.044145,2.4869e-05,-0.2885,-0.54069,-0.080576
-0.016018,-0.04414,5.6194e-05,-0.28821,-0.53533,-0.079654
-0.015963,-0.044134,8.7223e-05,-0.28792,-0.52996,-0.078735
-0.015907,-0.044129,0.00011796,-0.28763,-0.52459,-0.07782
-0.015851,-0.044123,0.00014833,-0.28732,-0.51922,-0.076901
-0.015796,-0.044118,0.0001785,-0.28704,-0.51385,-0.075993
-0.01574,-0.044112,0.00020831,-0.28675,-0.50849,-0.075084
-0.015683,-0.044107,0.00023781,-0.28645,-0.50312,-0.074176
-0.015627,-0.044101,0.00026701,-0.28615,-0.49775,-0.073272
-0.01557,-0.044096,0.0002959,-0.28584,-0.49238,-0.072369
-0.015514,-0.04409,0.00032448,-0.28554,-0.48701,-0.071469
-0.015457,-0.044085,0.00035275,-0.28523,-0.48164,-0.070572
-0.0154,-0.044079,0.00038071,-0.28492,-0.47627,-0.069676
-0.015343,-0.044074,0.00040836,-0.28461,-0.4709,-0.068783
-0.015286,-0.044068,0.0004357,-0.2843,-0.46553,-0.067893
-0.015228,-0.044063,0.00046272,-0.28398,-0.46016,-0.067005
-0.015171,-0.044057,0.00048944,-0.28367,-0.45478,-0.066119
-0.015113,-0.044052,0.00051582,-0.28334,-0.44941,-0.065234
-0.015055,-0.044046,0.00054191,-0.28302,-0.44404,-0.064353
-0.014997,-0.044041,0.00056768,-0.2827,-0.43867,-0.063475
-0.014939,-0.044035,0.00059314,-0.28238,-0.4333,-0.062599
-0.014881,-0.04403,0.00061827,-0.28205,-0.42792,-0.061725
-0.014823,-0.044024,0.00064309,-0.28172,-0.42255,-0.060854
-0.014765,-0.044019,0.0006676,-0.28139,-0.41718,-0.059985
-0.014706,-0.044013,0.00069175,-0.28105,-0.4118,-0.059116
-0.014647,-0.044007,0.00071564,-0.28073,-0.40643,-0.058253
-0.014589,-0.044002,0.00073919,-0.28039,-0.40105,-0.057392
-0.01453,-0.043996,0.00076241,-0.28005,-0.39568,-0.056532
-0.014471,-0.043991,0.00078532,-0.27971,-0.39031,-0.055675
-0.014412,-0.043985,0.0008079,-0.27937,-0.38493,-0.05482
-0.014352,-0.04398,0.00083016,-0.27903,-0.37956,-0.053968
-0.014293,-0.043974,0.0008521,-0.27868,-0.37418,-0.053118
-0.014233,-0.043969,0.00087372,-0.27833,-0.3688,-0.05227
-0.014174,-0.043963,0.000895,-0.27798,-0.36343,-0.051425
-0.014114,-0.043958,0.00091597,-0.27763,-0.35805,-0.050582
-0.014054,-0.043952,0.00093663,-0.27728,-0.35268,-0.049742
-0.013995,-0.043947,0.00095695,-0.27692,-0.3473,-0.048904
-0.013995,-0.043947,0.00095695,-0.27692,-0.3473,-0.048904
-0.013991,-0.043913,0.00094816,-0.27422,-0.34728,-0.048419
-0.013987,-0.043879,0.00093946,-0.27152,-0.34727,-0.047933
-0.013983,-0.043846,0.0009308,-0.2688,-0.34725,-0.047444
-0.013979,-0.043812,0.00092231,-0.2661,-0.34724,-0.04696
-0.013975,-0.043778,0.00091387,-0.26338,-0.34722,-0.046473
-0.013971,-0.043745,0.00090552,-0.26067,-0.3472,-0.045985
-0.013968,-0.043711,0.00089725,-0.25795,-0.34719,-0.045497
-0.013964,-0.043677,0.00088907,-0.25523,-0.34717,-0.04501
-0.01396,-0.043643,0.00088098,-0.25251,-0.34715,-0.044522
-0.013957,-0.043609,0.00087297,-0.24978,-0.34713,-0.044034
-0.013953,-0.043576,0.00086505,-0.24706,-0.34711,-0.043547
-0.013949,-0.043542,0.00085722,-0.24434,-0.34709,-0.043059
-0.013946,-0.043508,0.00084948,-0.24161,-0.34707,-0.042572
-0.013942,-0.043474,0.00084178,-0.23888,-0.34705,-0.042082
-0.013939,-0.04344,0.00083425,-0.23617,-0.34703,-0.041597
-0.013935,-0.043406,0.00082676,-0.23344,-0.34701,-0.04111
-0.013932,-0.043372,0.00081937,-0.23072,-0.34699,-0.040624
-0.013928,-0.043335,0.00081149,-0.2278,-0.34697,-0.040102
-0.013925,-0.043304,0.00080484,-0.22529,-0.34694,-0.039653
-0.013922,-0.04327,0.0007977,-0.22257,-0.34692,-0.039168
-0.013919,-0.043236,0.00079066,-0.21986,-0.34689,-0.038684
-0.013915,-0.043202,0.0007837,-0.21715,-0.34687,-0.0382
-0.013912,-0.043168,0.00077683,-0.21444,-0.34684,-0.037717
-0.013909,-0.043133,0.00077005,-0.21173,-0.34682,-0.037235
-0.013906,-0.043099,0.00076335,-0.20903,-0.34679,-0.036753
-0.013903,-0.043065,0.00075674,-0.20633,-0.34677,-0.036272
